ID,GSM663026,GSM663027,GSM663028,GSM663029,GSM663030,GSM663031,GSM663032,GSM663033,GSM663034,GSM663035,GSM663036,GSM663037,GSM663038,GSM663039,GSM663040,GSM663041,GSM663042,GSM663043,GSM663044,GSM663045
Group,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT
ILMN_10204,248.327,299.174,401.625,270.093,300.255,273.998,295.026,361.357,316.195,317.293,271.532,261.689,278.235,258.367,211.89,239.587,232.184,368.193,305.695,251.226
ILMN_10205,13273.861,13177.665,10852.495,9786.69,10973.737,12224.797,10152.884,9174.291,11904.568,11808.669,10339.923,10867.448,9769.565,11588.229,12410.16,12898.825,10787.787,10640.155,10131.143,9537.34
ILMN_10207,11880.537,12170.654,10978.203,11820.107,11708.048,12765.626,12726.957,11851.05,11927.898,11255.223,11715.194,10855.174,13135.292,12015.018,10801.058,9806.732,11531.909,11424.875,10766.223,11375.972
ILMN_10209,14.809,13.684,9.993,8.617,19.863,4.629,23.267,9.335,8.709,13.068,22.499,8.048,18.283,13.79,3.596,28.486,3.042,6.083,10.944,10.56
ILMN_1021,374.474,372.071,75.469,41.521,8.553,200.93,32.081,72.582,171.855,124.973,84.674,205.689,150.851,59.809,233.329,178.621,98.826,103.227,23.101,248.732
ILMN_10210,400.876,405.787,974.241,422.647,797.453,443.9,498.641,483.478,563.828,579.633,999.722,933.775,766.731,781.222,807.165,842.908,1057.07,1590.88,1152.526,971.784
ILMN_10211,294,311.344,315.945,297.511,222.926,291.778,211.294,200.739,233.534,207.349,288.532,194.258,330.289,341.379,292.482,291.818,239.438,290.821,371.117,238.049
ILMN_10212,138.357,133.362,35.426,50.828,13.316,34.93,15.428,28.269,50.138,74.341,39.879,60.333,53.881,54.623,180.549,171.774,34.678,37.157,13.99,15.443
ILMN_10213,250.056,305.333,347.816,292.968,297.869,341.916,415.156,338.958,387.05,365.452,297.57,231.327,281.372,304.314,256.847,252.055,298.68,341.417,341.767,293.801
ILMN_10214,14.462,11.223,33.09,29.981,26.577,35.716,10.317,10.813,30.884,38.059,23.545,24.977,31.108,13.441,16.451,14.945,27.646,27.298,18.201,31.234
ILMN_10219,728.604,689.412,893.493,1031.476,758.335,1343.766,1331.745,1240.058,835.242,741.337,783.028,796.786,1054.419,966.222,942.269,925.08,1510.038,668.544,861.214,691.21
ILMN_1022,121.859,133.972,117.067,145.429,109.523,85.041,117.346,130.182,76.058,60.644,101.918,58.204,141.861,60.923,90.716,79.082,56.905,134.848,127.59,134.318
ILMN_10220,41.709,18.016,48.894,28.6,15.61,67.094,67.923,19.376,45.384,51.026,60.901,52.735,48.012,38.227,19.532,16.263,76.182,54.43,32.247,34.907
ILMN_10221,214.952,282.031,207.259,166.043,202.661,173.46,251.232,266.685,188.003,206.092,200.379,186.215,183.757,228.262,191.515,234.147,223.113,212.067,263.264,205.915
ILMN_10224,12.987,19.974,20.245,35.771,26.416,8.24,25.907,40.461,25.694,6.307,22.958,11.649,15.634,19.624,32.521,15.053,47.191,19.369,20.135,11.935
ILMN_10226,74.018,56.613,77.303,73.33,45.631,47.35,91.908,78.243,79.99,31.592,36.355,64.907,65.091,37.04,56.755,55.132,37.749,47.256,65.635,36.153
ILMN_10227,122.396,83.277,129.188,87.043,77.787,68.893,124.217,126.484,71.395,80.95,73.917,107.656,76.333,99.229,109.724,84.829,103.461,100.14,121.286,133.329
ILMN_10228,4.694,13.787,18.171,16.195,20.961,13.19,7.176,11.101,13.556,11.858,9.875,2.739,7.51,5.757,7.947,25.013,8.548,10.336,7.546,4.884
ILMN_10229,78.81,84.95,93.476,117.322,102.796,79.793,104.864,91.475,43.092,71.968,46.898,54.63,78.442,118.209,85.976,80.181,114.773,63.008,71.427,55.748
ILMN_1023,360.715,409.622,201.694,447.149,592.416,375.426,282.44,268.759,476.636,509.213,575.449,334.951,511.595,438.41,377.404,388.972,355.897,561.037,723.373,405.2
ILMN_10230,33.573,27.185,17.262,21.183,20.568,30.906,22.595,35.445,35.809,46.913,26.819,18.659,32.961,38.22,43.686,17.147,50.047,21.531,22.353,17.819
ILMN_10231,123.937,110.008,93.803,111.975,106.342,101.962,134.794,114.02,133.863,107.641,144.073,151.581,174.536,211.848,85.327,95.084,113.528,198.672,136.424,251.946
ILMN_10232,1248.685,1237.648,954.316,1020.442,1469.763,1240.836,1443.95,1244.191,1327.834,1407.75,1430.652,1130.246,1484.577,1404.73,1088.724,1125.405,1204.287,1205.672,1222.367,1602.005
ILMN_10233,16.25,20.937,9.906,18.777,37.247,42.13,31.622,27.785,7.933,28.127,19.078,19.295,19.646,40.435,27.965,19.627,19.096,18.984,19.802,27.851
ILMN_10234,31.238,28.511,32.201,24.581,53.763,44.906,31.43,46.85,50.47,49.484,44.258,26.907,38.475,55.36,37.338,75.671,63.644,40.31,32.84,40.605
ILMN_10236,85.744,75.602,47.807,34.831,52.209,59.057,31.912,50.556,53.266,63.414,89.463,52.048,51.351,70.164,122.079,92.053,56.013,72.931,82.813,28.314
ILMN_10237,37.164,30.389,32.484,56.868,44.141,30.75,19.295,12.5,39.322,38.847,36.299,31.905,38.07,28.371,54.38,27.934,40.207,28.079,31.106,46.97
ILMN_10239,187.656,209.919,26.639,91.31,66.179,292.503,16.162,30.657,79.611,19.607,197.867,65.47,105.547,175.68,163.004,179.215,160.444,212.194,235.704,274.913
ILMN_1024,1906.497,1963.788,2235.822,2368.674,4179.059,1477.933,1958.528,1986.403,1864.877,1804.463,2010.901,1552.409,1631.938,1378.954,2258.965,2148.878,1982.08,2880.139,1586.425,2580.664
ILMN_10240,396.148,421.764,349.07,421.006,432.866,319.123,359.645,352.194,431.09,404.158,406.395,353.276,406.447,480.262,380.083,427.387,298.234,456.8,445.333,457.066
ILMN_10243,65.347,43.151,89.315,74.884,61.972,36.18,33.72,42.175,50.822,45.488,55.202,63.253,72.948,43.483,39.125,52.805,37.18,63.947,154.475,32.876
ILMN_10245,278.184,282.4,244.282,285.676,281.853,216.051,197.785,223.121,209.165,246.131,206.694,183.471,222.867,186.929,190.563,200.493,137.717,187.777,233.601,189.966
ILMN_10246,1223.935,1213.103,1139.77,2042.81,1475.692,2302.426,2142.466,2334.212,1743.766,1687.074,1217.428,1359.668,2119.045,1977.375,1608.998,1528.241,2002.182,1395.471,1715.75,1661.723
ILMN_10247,84.496,72.11,47.419,90.452,284.591,108.92,88.129,105.131,134.002,151.81,143.861,88.204,67.147,55.611,61.408,72.994,102.362,105.186,72.999,103.124
ILMN_10248,1469.645,1598.822,1140.86,1321.333,1009.606,1172.238,1293.529,1391.665,1364.603,1467.99,1243.483,1258.226,1276.002,1213.351,1576.997,1494.704,1346.474,1269.818,1114.935,1303.799
ILMN_10249,23.747,2.682,10.242,9.785,4.92,10.269,8.064,7.926,24.47,1.139,13.28,-0.85,6.87,-1.239,0.038,8.969,10.214,4.15,-1.645,10.751
ILMN_1025,1114.256,968.623,717.772,987.219,602.091,506.462,844.323,805.206,444.322,415.734,608.08,510.646,521.768,386.31,675.41,733.832,365.758,525.237,763.181,531.482
ILMN_10251,79.301,99.902,137.68,120.371,55.728,135.969,65.509,62.135,71.124,35.079,23.542,75.513,79.337,16.912,22.976,35.182,25.899,28.734,12.095,14.267
ILMN_10252,72.057,111.995,52.162,43.979,28.394,82.395,67.373,66.374,58.516,36.127,43.015,50.052,79.359,41.636,94.48,88.694,94.178,61.846,55.546,32.593
ILMN_10254,57.323,53.665,81.098,49.946,64.612,88.487,51.95,99.106,84.388,86.342,46.704,42.248,74.339,81.24,75.602,84.901,44.103,98.31,70.351,36.104
ILMN_10255,28.863,26.425,25.159,47.002,28.723,28.161,25.162,27.15,15.348,10.93,29.337,17.643,36.128,27.096,38.597,36.155,46.546,20.238,40.404,14.848
ILMN_10256,412.303,494.438,611.075,586.995,600.387,474.754,626.358,589.104,734.125,751.308,618.232,531.153,502.711,676.499,387.288,469.859,440.983,624.502,619.666,571.187
ILMN_10257,1348.622,1476.696,1080.204,895.634,799.586,829.289,785.999,711.522,791.731,771.691,927.86,984.818,894.775,889.66,1517.812,1577.531,817.438,952.097,831.691,907.222
ILMN_10258,227.901,281.958,328.088,536.617,535.17,502.95,533.795,608.876,618.03,630.651,469.083,371.717,436.904,470.626,299.317,292.267,535.042,369.097,490.149,495.661
ILMN_1026,443.574,430.84,632.331,523.939,638.157,404.394,465.547,486.018,667.164,682.231,1006.508,747.489,686.445,606.505,451.925,446.97,582.821,634.553,922.423,793.045
ILMN_10260,46.29,45.263,39.115,71.661,46.589,52.093,49.013,42.007,46.504,34.896,71.451,40.302,36.887,50.772,30.737,43.108,51.979,54.21,30.087,45.372
ILMN_10261,1786.821,1376.288,1274.072,3082.954,946.323,922.724,1256.097,1205.484,664.688,744.224,1906.638,1176.121,1228.321,749.035,1036.883,1130.464,616.066,988.396,1127.82,928.692
ILMN_10262,768.2,724.386,742.775,800.169,654.965,684.124,648.068,623.245,578.123,550.611,887.11,738.027,821.983,814.663,788.402,697.821,780.053,647.201,845.648,754.628
ILMN_10263,16.292,20.066,10.836,13.037,35.283,21.678,19.904,25.303,11.162,21.425,11.508,36.786,26.01,23.736,20.141,18.167,24.145,14.699,22.144,39.175
ILMN_10264,1056.502,970.111,1706.409,2178.094,1866.74,1663.123,1554.927,1485.255,1945.522,1788.171,1639.309,1630.266,1132.399,1504.407,1101.885,1111.369,1073.506,1467.122,1723.557,1620.766
ILMN_10265,4.769,6.624,11.388,5.609,15.838,-1.438,8.117,9.088,27.602,9.377,14.841,5.472,12.669,13.369,6.696,18.745,2.348,8.638,11.093,1.652
ILMN_10267,229.275,194.005,233.801,347.901,217.392,490.79,389.84,383.641,377.913,327.244,251.707,250.597,253.31,439.01,280.032,227.982,426.151,230.887,336.633,389.176
ILMN_10269,4.964,-0.215,12.326,4.85,5.681,11.181,-0.911,2.84,-0.051,8.507,4.337,-1.756,-0.992,2.243,6.446,-0.617,-0.882,7.664,4.883,13.766
ILMN_1027,1064.842,1041.198,927.299,727.843,966.159,829.221,693.93,693.942,775.163,809.021,1229.426,1207.764,906.182,1022.14,1146.401,1115.996,950.995,1334.846,896.311,1265.094
ILMN_10270,25.374,24.206,27.123,11.73,15.73,13.218,16.584,20.288,14.898,43.628,15.066,28.384,17.625,27.198,32.752,26.563,23.035,11.758,8.646,8.59
ILMN_10271,287.136,305.341,257.602,294.25,340.403,374.781,380.487,354.814,328.719,325.285,333.86,273.709,379.549,343.602,361.94,383.558,436.927,458.996,286.882,332.239
ILMN_10272,41.834,41.113,31.902,38.708,50.23,37.612,40.934,38.218,37.371,39.16,37.973,34.098,48.168,37.247,44.723,40.759,40.418,38.991,46.201,52.743
ILMN_10274,5.721,3.88,14.881,23.971,5.494,5.676,9.479,7.744,8.957,5.205,-2.873,9.524,12.674,11.976,8.026,5.943,3.853,8.364,2.232,10.205
ILMN_10275,204.27,235.493,324.642,101.206,198.491,149.663,195.371,164.548,108.679,115.611,205.303,161.951,121.908,181.088,170.6,188.139,126.17,147.823,184.673,142.122
ILMN_10278,105.579,103.75,159.359,106.234,154.607,132.545,60.744,67.452,191.023,163.341,246.628,130.306,151.753,104.772,73.749,64.734,72.449,223.374,169.922,159.871
ILMN_10279,27.773,19.513,24.441,28.385,27.804,58.355,24.413,27.774,19.446,33.188,49.788,23.59,33.305,40.115,16.018,18.003,22.073,16.882,30.197,25.44
ILMN_1028,39.288,29.354,24.236,68.937,19.331,38.095,36.858,28.99,39.023,23.94,49.671,55.829,53.918,25.297,45.548,34.828,59.745,42.372,15.184,38.764
ILMN_10280,676.212,749.016,555.775,490.079,467.149,456.569,457.892,550.259,560.284,604.099,516.997,554.918,553.086,616.926,760.387,719.981,527.225,1062.868,782.23,534.607
ILMN_10281,205.909,273.656,286.15,342.94,293.669,341.447,378.833,385.067,316.877,314.3,334.577,296.172,331.904,302.95,223.334,235.51,269.93,577.34,425.926,355.94
ILMN_10282,3.656,19.078,30.211,9.475,22.807,31.654,15.199,8.346,9.093,12.033,16.321,20.309,22.078,21.781,25.652,26.088,26.605,22.162,8.648,15.777
ILMN_10283,610.323,685.106,459.859,367.427,483.826,579.004,407.557,372.429,400.382,420.498,496.974,462.52,367.427,553.9,904.504,827.201,509.594,430.788,401.651,408.083
ILMN_10285,20.785,15.702,22.526,28.205,17.838,22.786,25.382,5.881,9.098,16.698,20.756,7.918,6.734,17.317,20.872,12.407,12.322,4.137,9.335,26.513
ILMN_10286,3157.011,2971.301,862.177,420.527,56.837,392.824,241.729,208.579,1230.375,1223.131,857.72,1831.533,664.811,990.465,2991.635,2894.78,1315.971,364.592,239.122,1092.483
ILMN_10287,23.762,13.569,41.268,22.835,21.965,32.194,10.553,24.665,36.514,35.302,22.629,24.15,25.524,31.392,33.195,21.846,12.972,22.607,23,37.068
ILMN_10289,3263.052,3139.206,3084.709,3019.616,3761.612,3118.722,2938.042,2802.859,3129.052,3015.033,2460.675,2782.629,2803.196,2645.339,2155.583,2230.053,2840.908,3083.875,3931.554,3148.316
ILMN_10290,176.197,152.605,112.597,214.199,167.704,69.028,173.995,146.161,298.676,275.401,260.6,122.232,189.013,111.059,41.535,23.754,28.083,164.097,374.798,220.082
ILMN_10291,17.538,18.334,14.448,15.077,12.14,18.984,33.997,24.332,13.276,12.935,30.648,23.124,19.795,18.814,20.988,18.606,28.966,19.628,15.898,17.12
ILMN_10292,290.827,334.309,244.737,296.851,261.688,205.017,309.504,327.027,413.673,402.313,290.659,254.189,274.428,329.549,402.773,473.954,386.62,228.204,352.15,261.375
ILMN_10294,32.575,32.443,15.715,48.839,30.209,43.478,26.239,24.784,12.245,18.779,41.835,23.666,33.444,34.111,36.819,15.84,40.09,17.979,23.363,17.522
ILMN_10296,607.943,603.904,516.903,923.561,584.746,1236.419,990.63,981.076,795.37,792.241,438.923,378.038,719.982,973.766,625.55,657.521,1501.73,395.638,539.842,421.261
ILMN_10297,488.659,497.942,427.719,414.906,216.795,357.339,339.164,348.074,269.716,282.373,445.117,411.943,294.939,302.749,375.601,410.145,340.914,429.309,273.238,387.577
ILMN_10298,79.608,72.38,81.315,142.758,93.254,150.061,112.43,134.051,152.968,161.494,150.776,105.358,106.69,77.358,92.114,115.167,148.565,140.143,107.061,224.79
ILMN_10299,32.505,15.768,12.991,3.458,20.376,15.771,10.735,5.821,14.974,26.21,14.105,21.589,15.703,23.964,15.488,31.328,10.476,21.483,34.098,32.329
ILMN_1030,886.376,935.935,520.237,668.73,594.076,492.235,560.433,519.426,564.995,549.528,572.018,591.949,488.476,502.362,852.434,869.968,446.871,531.104,452.212,623.332
ILMN_10300,23.5,22.719,34.811,21.958,33.574,12.072,12.845,9.627,14.836,17.747,48.405,41.719,42.341,7.198,15.872,15.259,21.158,49.948,55.52,12.085
ILMN_10306,504.331,533.008,646.102,523.213,671.185,538.113,543.551,489.416,710.055,743.69,673.986,654.447,508.05,651.806,511.609,500.082,569.824,658.68,514.916,670.617
ILMN_10309,24.665,33.248,42.921,24.741,32.388,31.363,36.196,32.017,25.214,26.841,28.007,31.717,19.081,34.655,25.669,30.935,35.764,39.858,21.143,18.316
ILMN_1031,1048.661,969.203,866.473,816.439,660.676,557.692,695.721,689.67,652.19,589.361,555.382,662.423,596.392,617.802,878.87,869.884,656.877,807.155,719.468,624.478
ILMN_10315,40.625,37.212,66.316,20.957,65.42,37.458,57.417,49.691,50.858,53.288,38.452,53.753,45.788,46.18,43.441,37.247,45.572,30.122,38.731,32.136
ILMN_1032,359.145,389.063,784.575,136.066,398.48,381.669,251.932,245.165,109.11,133.439,147.686,144.868,545.174,558.224,351.573,318.371,232.426,498.501,272.285,628.817
ILMN_10320,1441.155,1429.314,2023.326,1322.94,1325.671,1425.22,1195.826,1258.472,1831.726,1721.94,1933.101,2509.19,2058.364,1657.425,1583.424,1731.769,1575.597,2427.272,2306.315,2410.698
ILMN_10321,17.334,16.858,3.784,20.094,14.954,17.325,5.484,14.766,15.911,19.142,8.725,15.483,22.435,11.415,12.45,7.684,10.401,13.047,21.068,12.124
ILMN_10323,496.313,432.838,332.936,417.703,470.621,369.475,532.3,467.776,391.436,410.268,331.977,364.462,337.361,349.554,347.508,325.317,368.897,318.58,304.601,321.441
ILMN_10328,777.997,757.705,680.04,433.55,502.322,392.757,422.756,416.231,395.461,357.519,229.036,478.925,343.052,413.647,683.969,719.108,460.833,447.145,498.775,345.265
ILMN_10329,16.974,9.49,13.298,9.657,28.002,21.835,2.222,16.924,27.308,19.816,7.219,26.138,12.631,31.274,27.042,28.054,23.559,10.408,23.517,14.769
ILMN_1033,252.406,285.619,322.236,445.091,408.263,399.709,351.175,387.957,370.161,375.861,494.019,394.878,390.104,434.183,508.769,472.72,332.935,369.208,484.758,557.466
ILMN_10332,23.971,16.931,9.567,25.47,14.974,27.189,12.989,8.138,16.537,21.417,30.196,30.838,27.5,10.697,2.855,17.114,37.962,10.675,11.531,18.638
ILMN_10334,28.385,17.655,16.662,7.774,17.784,24.893,15.356,18.495,10.769,11.033,22.215,15.595,13.322,19.707,28.474,29.009,15.059,11.84,22.196,22.247
ILMN_10336,83.19,92.448,171.933,201.692,55.22,88.811,149.854,144.984,49.538,60.006,59.953,57.215,94.097,50.805,81.732,85.123,30.281,164.497,90.898,54.245
ILMN_10337,80.45,39.906,43.044,36.83,62.746,85.61,51.843,58.707,68.189,74.616,60.39,72.513,52.714,54.927,35.301,43.641,62.904,60.403,56.359,84.124
ILMN_10338,5.204,10.403,6.558,16.799,16.212,20.553,20.637,20.019,8.849,6.856,26.474,25.262,9.565,21.08,5.727,30.67,29.811,7.202,9.965,18.344
ILMN_10339,1458.158,1514.242,686.126,202.089,363.546,288.292,195.317,246.874,488.62,393.892,241.337,364.063,253.249,410.263,1273.99,1304.929,384.894,347.059,228.45,225.915
ILMN_1034,15.019,-1.307,11.542,15.829,20.538,7.75,14.085,-1.845,24.777,17.635,4.709,4.139,3.446,15.216,9.522,21.551,11.598,9.788,11.301,9.398
ILMN_10341,10.58,0.234,-1.095,9.816,-2.487,2.208,-0.948,15.464,5.977,7.187,-2.93,1.747,20.478,8.935,7.321,6.696,14.503,11.591,11.818,3.667
ILMN_10343,19.049,22.966,42.432,10.301,18.359,27.382,9.456,11.395,20.772,30.261,13.253,6.159,15.134,12.628,22.925,9.485,14.241,10.526,23.711,16.388
ILMN_10344,406.878,485.916,475.364,504.947,850.755,697.27,759.917,687.268,1586.248,1453.885,2248.013,776.837,1393.213,793.754,334.227,304.024,558.643,1156.523,1509.28,1287.505
ILMN_10345,686.403,656.183,761.265,639.906,725.625,682.076,684.503,666.51,825.366,767.573,796.812,554.17,708.231,667.261,605.317,568.111,620.058,808.251,795.872,760.226
ILMN_10346,411.009,493.861,481.02,492.177,319.681,582.196,614.79,580.762,447.257,475.411,461.021,442.705,483.853,849.562,740.357,743.415,702.931,592.449,569.274,414.999
ILMN_10347,98.87,83.827,92.579,107.405,113.746,69.177,85.334,100.45,81.911,64.476,68.658,76.716,63.581,53.385,78.557,98.854,58.98,36.851,88.138,99.367
ILMN_10348,25.808,16.286,7.762,12.491,21.973,22.784,6.752,51.602,33.246,21.57,34.878,21.051,17.142,28.345,10.871,17.048,36.211,26.446,28.805,35.772
ILMN_10349,267.019,273.861,414.394,487.775,244.832,795.165,478.997,403.17,187.716,201.14,607.655,386.035,456.811,355.129,312.189,301.956,459.263,440.555,390.479,979.93
ILMN_1035,1762.763,2025.105,1262.608,1066.496,780.315,1250.196,844.745,855.875,1908.384,1846.507,1133.999,1678.946,1390.896,1454.68,1526.499,1587.714,1850.459,1093.482,757.398,1241.555
ILMN_10350,434.11,449.3,736.959,578.285,593.459,574.026,634.89,624.546,512.176,567.434,546.85,647.932,585.123,767.393,489.088,507.576,538.358,525.369,619.467,533.582
ILMN_10351,43.339,69.244,80.231,62.325,45.138,102.109,45.866,59.719,47.685,40.481,82.622,70.933,40.99,23.014,43.473,79.271,65.973,67.157,26.812,58.327
ILMN_10353,66.009,58.485,64.238,55.361,49.174,78.556,63.108,69.878,60.865,67.924,51.513,53.323,53.095,44.24,67.553,77.539,71.009,64.113,64.39,33.155
ILMN_10354,65.836,62.044,69.245,73.168,35.477,46.042,58.051,51.047,27.239,23.813,60.764,56.104,33.563,16.704,41.634,30.078,40.642,55.697,37.656,49.836
ILMN_10355,123.46,145.06,126.534,114.609,97.564,90.637,136.828,137.517,159.695,115.299,35.57,87.287,135.019,129.369,158.803,207.756,210.786,119.743,116.04,44.405
ILMN_10356,12.102,13.784,7.912,29.345,0.78,17.163,29.642,13.077,19.805,12.405,-1.079,8.974,19.971,11.278,9.871,8.3,4.967,3.865,2.667,16.873
ILMN_10357,247.729,279.702,223.847,196.557,201.499,277.062,224.96,237.522,277.605,283.553,211.681,236.668,238.365,268.881,239.662,229.619,255.8,290.893,172.096,288.632
ILMN_10359,221.506,255.157,153.183,110.679,165.776,98.555,130.68,122.001,193.599,172.869,101.541,94.18,115.922,122.499,207.14,177.407,117.65,85.908,95.575,179.457
ILMN_1036,208.787,238.087,9958.082,894.173,1141.695,289.833,331.723,355.091,198.582,180.666,2385.479,2307.604,1434.662,2831.983,2083.989,2050.879,354.135,8303.119,2499.779,1190.609
ILMN_10360,31.343,27.002,29.831,35.764,52.036,28.532,13.505,30.719,12.202,14.181,39.981,31.506,-2.09,18.658,27.741,18.288,14.527,9.993,11.539,46.578
ILMN_10361,17.912,6.235,12.011,2.591,7.895,13.388,7.492,12.389,18.084,0.745,2.776,15.958,8.26,-1.27,-1.435,17.337,17.337,14.313,-0.35,7.905
ILMN_10362,87.657,107.74,109.194,117.184,163.126,200.537,113.527,130.546,187.704,233.992,174.418,120.783,277.756,128.597,107.782,145.631,170.16,126.662,131.361,114.846
ILMN_10363,21.402,5.85,27.246,10.273,29.629,18.013,16.648,28.342,16.168,31.465,10.016,25.531,30.8,37.47,22.17,14.993,11.77,6.386,17.284,22.391
ILMN_10364,35.367,37.961,40.649,42.493,59.88,32.618,30.213,41.934,74.701,26.582,32.76,36.598,45.137,43.039,33.81,46.032,30.465,49.62,39.338,38.976
ILMN_10365,16.384,30.842,18.975,48.69,60.028,38.693,26.178,39.004,30.898,37.752,23.958,29.846,23.858,19.551,15.534,32.092,20.263,42.16,27.479,7.322
ILMN_10366,223.466,260.32,53.892,97.389,78.096,148.822,93.21,89.1,128.607,125.42,60.961,132.939,114.887,87.784,167.081,155.479,62.194,93.021,68.679,105.194
ILMN_10367,934.141,1010.966,1005.882,1286.941,1062.327,1176.788,1311.558,1533.107,1164.507,1206.634,1148.257,971.907,1323.274,1276.018,1255.884,1165.112,1371.38,985.67,1202.374,1140.805
ILMN_10368,13.527,2.971,15.213,12.232,13.909,10.71,3.942,11.559,30.537,1.575,12.236,8.455,9.269,10.356,7.699,7.716,11.041,23.491,6.085,16.222
ILMN_10369,27.889,14.306,32.817,23.708,9.897,16.365,20.158,13.82,17.748,9.414,11.747,18.119,29.702,8.93,8.518,6.502,13.988,27.069,7.898,8.698
